states: quant[$c1],states: quant[$c2],states: quant[$c3],states: quant[$c4]
83,266,148,3
78,276,146,18
76,268,144,12
71,281,163,6
66,273,161,0
61,280,174,9
56,272,172,3
66,264,170,0
61,256,168,15
56,269,166,30
51,261,164,24
67,253,162,18
83,245,160,12
78,258,158,6
73,250,177,0
83,242,175,0
78,234,188,0
88,226,186,0
83,233,184,13
86,225,182,7
101,217,181,2
112,209,179,0
107,201,177,15
123,193,175,9
139,185,173,3
152,177,171,0
147,184,184,15
142,176,182,9
149,168,180,3
144,160,178,18
139,173,176,33
134,165,174,27
129,178,193,21
124,170,191,15
119,183,189,9
114,196,187,3
109,206,203,0
104,198,201,0
111,190,199,0
121,182,197,0
116,174,195,15
132,166,193,9
148,158,191,3
161,150,189,0
171,142,187,0
166,134,200,15
161,126,198,15
156,118,196,30
172,110,194,24
188,102,192,18
204,94,190,12
220,86,188,6
215,78,207,21
210,70,205,15
219,69,210,16
221,61,208,10
216,74,206,25
211,66,204,19
206,79,223,13
201,71,221,7
217,63,219,1
212,55,233,16
207,47,231,15
223,39,229,9
239,31,227,3
234,23,243,0
229,30,241,15
230,22,239,9
246,14,237,3
259,6,235,0
254,13,233,0
249,20,246,0
244,12,244,0
254,4,242,0
249,11,251,0
244,7,249,0
239,14,247,14
234,6,252,15
241,0,250,9
249,0,248,3
244,10,256,10
240,2,254,4
248,0,252,0
243,7,250,7
238,13,261,1
236,5,259,0
231,12,269,0
229,4,267,0
235,0,265,0
230,0,270,0
225,7,275,0
220,0,280,0
196,132,0,166
216,124,0,160
230,116,0,154
225,127,0,148
239,119,0,142
234,111,0,155
248,103,0,149
262,95,0,143
257,106,19,137
254,98,17,131
249,111,15,146
244,103,13,140
239,116,32,134
234,108,30,128
242,108,28,122
237,100,47,116
253,92,45,110
269,84,43,104
285,76,41,98
301,68,39,92
317,60,37,86
312,52,35,101
328,44,33,95
323,36,52,110
318,28,50,104
334,20,48,98
329,12,67,113
324,4,65,107
319,17,63,118
314,13,61,116
309,5,59,127
322,0,57,121
317,13,55,115
333,5,53,109
346,0,51,103
341,13,62,97
344,5,60,91
339,18,76,85
334,10,77,79
350,2,75,73
360,0,73,67
368,0,71,61
376,0,69,55
384,0,67,49
379,0,78,56
374,0,76,50
382,0,74,44
377,0,72,51
385,0,70,45
393,0,68,39
401,0,66,33
396,0,77,40
391,0,75,34
399,0,73,28
407,0,71,22
415,0,69,16
410,0,67,23
405,13,78,30
400,5,76,24
408,0,74,18
416,0,72,12
424,0,70,6
419,0,81,0
414,7,79,0
423,0,77,0
425,0,75,0
427,0,73,0
422,0,71,7
430,0,69,1
433,0,67,0
428,7,65,0
423,14,77,0
419,6,75,0
414,0,86,13
409,0,84,7
417,0,82,1
412,0,80,8
420,0,78,2
424,0,76,0
419,7,81,0
414,0,86,0
409,0,91,7
410,0,89,1
405,0,95,0
407,0,93,0
402,7,98,0
397,7,96,7
405,0,94,1
400,8,92,0
410,0,90,0
412,0,88,0
414,0,86,0
416,0,84,0
418,0,82,0
420,0,80,0
422,0,78,0
424,0,76,0
426,0,74,0
421,0,72,7
416,13,70,1
97,0,277,0
141,32,275,84
136,24,273,78
141,16,271,72
136,29,269,66
152,21,267,60
168,13,265,54
163,5,263,69
158,0,279,81
153,0,277,75
148,8,275,77
156,0,273,71
151,0,271,78
146,13,282,72
141,13,288,66
149,5,286,60
162,0,284,54
157,0,295,48
165,0,293,42
160,13,291,49
163,5,289,43
176,0,287,37
171,13,285,42
176,5,283,36
171,0,299,30
179,0,297,24
174,0,295,31
169,0,306,38
164,0,304,32
159,13,304,26
173,5,302,20
186,0,300,14
181,0,298,21
189,0,296,15
184,13,307,22
179,5,305,16
187,0,303,10
193,2,303,4
199,0,301,0
201,0,299,0
203,0,297,0
198,0,302,7
199,0,300,1
194,0,306,0
189,7,305,7
196,0,303,1
199,0,301,0
194,7,306,0
190,0,310,6
192,0,308,0
194,0,306,0
196,0,304,0
191,0,309,7
192,0,307,1
187,8,305,0
197,0,303,0
192,7,301,0
201,0,299,0
196,7,297,0
191,0,295,14
199,0,293,8
207,0,291,2
202,0,298,0
197,0,303,7
198,0,301,1
201,0,299,0
199,4,301,0
194,0,299,7
202,0,297,1
197,0,295,8
205,0,293,2
209,0,291,0
211,0,289,0
206,0,290,7
211,0,288,1
206,8,286,0
216,0,284,0
211,7,289,0
206,0,294,0
208,0,292,0
210,0,290,0
205,7,295,7
200,6,293,1
195,14,305,0
191,6,303,0
199,0,301,0
201,0,299,0
203,0,297,0
198,0,295,7
193,0,306,1
196,0,304,0
198,0,302,0
200,0,300,0
195,0,305,7
196,0,303,1
199,0,301,0
201,0,299,0
196,0,297,7
191,13,295,14
186,5,293,16
0,211,180,0
43,279,178,76
38,271,176,70
33,263,174,64
28,255,172,58
23,247,178,60
18,252,185,67
13,244,183,61
8,256,181,75
4,248,179,69
0,240,197,83
0,232,195,77
0,224,205,71
0,232,219,65
0,224,217,59
16,216,215,53
32,208,213,47
48,200,211,41
43,213,230,35
38,205,228,29
54,197,226,23
70,189,224,17
86,181,222,11
91,173,231,5
86,165,229,20
102,157,227,14
97,170,225,8
113,162,223,2
125,154,221,0
120,161,234,15
115,153,232,9
122,145,230,3
135,137,228,0
130,144,241,0
125,136,239,0
120,128,252,0
130,120,250,0
125,127,263,0
120,119,261,0
115,111,259,15
131,103,257,9
126,95,255,24
121,87,274,39
116,79,272,33
132,71,270,27
148,63,268,21
164,55,266,15
180,47,264,9
175,60,283,3
170,52,281,0
177,44,279,0
172,51,292,0
167,43,290,0
177,35,288,0
187,27,286,0
182,34,284,15
183,26,282,9
178,39,280,3
191,31,278,0
201,23,276,0
211,15,274,0
206,22,272,0
216,14,270,0
211,6,268,15
206,19,266,28
201,13,264,22
196,26,262,16
191,18,281,10
207,10,279,4
202,2,296,0
197,9,294,0
207,1,292,0
202,8,298,0
204,0,296,0
206,0,294,0
208,0,292,0
203,0,297,7
198,0,301,1
193,8,307,8
193,0,305,2
188,9,303,9
183,13,301,3
196,5,299,0
203,0,297,0
205,0,295,0
207,0,293,0
209,0,291,0
204,0,296,0
206,0,294,0
201,0,299,7
202,0,297,1
205,0,295,0
207,0,293,0
202,7,298,7
203,0,296,1
198,8,294,8
206,0,292,2
210,0,290,0
205,7,288,0
214,0,286,0
0,470,0,0
0,462,38,0
0,454,46,10
6,446,44,4
20,438,42,0
30,430,40,0
40,422,38,0
50,414,36,0
60,406,34,0
55,398,47,0
50,405,45,15
51,397,43,9
67,389,41,3
80,381,39,0
90,373,37,0
85,365,50,15
86,357,48,9
81,349,67,3
94,341,65,0
89,348,63,0
99,340,61,0
94,347,74,0
89,339,72,0
99,331,70,0
109,323,68,0
104,315,81,15
105,307,79,9
100,320,98,24
95,312,96,18
90,304,94,12
106,296,92,6
122,288,90,0
132,280,88,0
127,287,101,15
122,279,99,9
117,283,97,3
130,275,95,0
140,267,93,0
150,259,91,0
160,251,89,0
155,243,102,15
150,241,100,15
145,233,113,24
146,225,111,18
162,217,109,12
157,230,128,6
152,222,126,0
147,229,124,0
157,221,122,0
152,228,135,0
147,220,133,0
142,227,146,0
137,219,144,0
132,211,157,15
133,203,155,9
128,199,174,3
123,191,186,14
118,190,184,15
127,182,182,9
143,174,180,3
138,184,178,0
133,176,191,9
140,168,189,3
135,160,205,0
130,167,218,0
125,159,216,0
120,166,229,0
115,158,227,0
110,165,225,15
111,157,223,9
106,165,221,24
106,157,219,18
122,149,217,12
117,141,215,27
112,154,234,21
107,146,232,15
102,159,230,30
97,151,228,24
113,143,226,18
129,135,224,12
124,148,222,27
119,140,220,21
119,148,218,15
114,140,216,30
109,153,235,24
104,145,233,18
99,158,252,33
94,150,250,27
89,142,248,21
84,134,246,36
79,147,265,51
74,139,263,45
69,131,261,39
80,123,264,33
75,136,262,27
91,128,260,21
86,120,279,36
81,112,277,30
76,125,296,24
71,117,294,18
284,0,135,0
367,0,133,0
362,0,138,7
357,0,142,7
352,7,140,8
360,0,138,2
355,0,145,0
357,0,143,0
352,7,141,7
347,13,139,1
342,21,153,0
337,13,151,0
332,19,163,0
328,11,161,0
338,3,159,0
343,0,157,0
345,0,155,0
347,0,153,0
342,7,151,0
337,14,163,0
332,6,161,1
327,14,173,0
323,6,171,0
331,0,169,0
333,0,167,0
335,0,165,0
330,0,170,7
331,0,168,1
334,0,166,0
329,0,171,7
330,0,169,1
325,8,175,8
320,0,178,2
315,0,176,9
323,0,174,3
318,10,172,0
313,17,185,0
308,9,183,0
303,16,181,0
298,23,194,0
293,15,192,0
303,7,190,0
312,0,188,0
314,0,186,0
316,0,184,0
318,0,182,0
313,0,187,0
315,0,185,0
317,0,183,0
319,0,181,0
321,0,179,0
316,0,177,7
324,0,175,1
327,0,173,0
322,0,171,7
317,13,169,1
328,5,167,0
335,0,165,0
337,0,163,0
339,0,161,0
334,0,166,7
329,0,170,7
324,7,175,8
319,5,179,8
314,0,178,9
309,0,176,15
304,0,187,9
299,13,198,3
294,10,196,5
289,2,209,0
293,0,207,0
288,7,205,0
297,0,203,0
299,0,201,0
294,7,199,0
289,0,211,0
284,7,209,7
279,0,207,14
274,0,218,21
269,0,216,15
264,13,227,9
259,9,233,11
254,10,231,5
269,2,229,0
264,9,236,0
259,7,234,6
268,0,232,0
263,0,237,7
258,6,240,7
253,8,246,9
248,0,249,3
253,0,247,0
255,0,245,0
257,0,243,0
252,7,241,7
247,0,239,14
255,0,237,8
263,0,235,2
258,9,237,9
253,9,243,11
0,0,231,15
0,262,229,53
0,254,227,47
0,246,225,41
4,238,223,35
20,230,221,29
36,222,219,23
31,214,238,38
26,206,236,32
42,198,234,26
58,190,232,20
53,203,251,14
48,195,249,8
43,187,247,23
38,200,245,38
33,192,243,32
49,184,241,26
44,176,260,26
39,183,270,35
34,175,268,29
29,182,266,38
24,180,264,38
34,172,262,32
29,164,260,47
24,177,258,41
19,190,256,35
35,182,254,29
51,174,252,23
67,166,250,17
83,158,248,11
99,150,246,5
114,142,244,0
109,149,242,15
110,141,240,9
126,133,238,3
139,125,236,0
149,117,234,0
144,124,232,15
145,116,230,9
161,108,228,3
156,118,226,0
151,125,239,0
146,117,237,0
141,124,235,0
151,116,233,0
161,108,231,0
171,100,229,0
181,92,227,0
191,84,225,0
186,91,238,0
181,83,236,0
191,75,234,0
186,67,232,15
184,59,248,9
179,51,267,24
174,43,265,18
169,56,284,33
164,48,282,27
159,40,280,21
154,32,278,36
149,45,276,30
144,37,295,24
160,29,293,18
176,21,291,12
171,13,310,27
166,5,308,21
179,0,306,15
187,0,304,9
182,0,315,16
177,0,313,10
185,0,311,4
191,0,309,0
193,0,307,0
188,7,305,7
196,0,303,1
199,0,301,0
201,0,299,0
198,0,302,5
193,7,307,7
194,0,305,1
189,8,311,8
184,0,309,7
192,0,307,1
195,0,305,0
190,0,310,7
191,0,308,1
186,8,314,0
188,0,312,0
183,0,310,7
178,13,321,1
176,5,319,0
183,0,317,0
178,7,322,7
173,6,320,7
168,0,331,14
163,0,329,8
158,13,340,2
157,5,338,0
164,0,336,0
159,7,341,0
13,10,184,241
81,2,182,235
91,0,180,229
86,13,178,236
89,5,176,230
84,0,192,242
79,0,190,236
82,0,188,230
90,0,186,224
85,0,197,231
80,0,195,225
88,0,193,219
83,13,204,213
86,5,202,207
81,9,200,219
88,1,198,213
83,14,210,207
78,13,215,201
87,5,213,195
82,0,211,207
90,0,209,201
98,0,207,195
106,0,205,189
101,13,203,196
104,5,201,190
117,0,199,184
112,13,210,191
107,5,208,185
102,0,219,179
97,0,217,186
92,0,228,193
87,0,226,187
95,0,224,181
103,0,222,175
98,0,220,182
106,0,218,176
101,13,216,183
96,5,222,185
97,0,224,179
105,0,222,173
113,0,220,167
121,0,218,161
116,13,229,155
111,13,227,157
119,5,225,151
132,0,223,145
127,0,221,152
135,0,219,146
143,0,217,140
151,0,215,134
146,13,213,141
141,5,219,143
136,0,227,137
144,0,225,131
139,13,236,138
134,5,234,132
142,0,232,126
150,0,230,120
158,0,228,114
153,13,228,108
167,5,226,102
180,0,224,96
188,0,222,90
183,13,233,97
178,5,231,91
186,0,229,85
181,13,227,79
197,5,225,73
210,0,223,67
218,0,221,61
213,0,232,68
208,0,230,62
203,0,228,69
198,13,239,76
193,5,237,70
201,0,235,64
209,0,233,58
204,0,244,65
199,0,242,59
194,13,240,66
197,5,238,60
192,18,254,54
187,13,252,51
200,5,250,45
195,0,266,39
203,0,264,33
211,0,262,27
219,0,260,21
214,13,258,28
217,5,256,22
212,18,272,34
207,10,270,28
208,2,268,22
218,0,266,16
226,0,264,10
234,0,262,4
229,0,271,11
226,0,269,5
221,12,279,0
219,4,277,0
288,0,0,123
383,0,0,117
389,0,0,111
384,0,0,116
379,11,0,110
393,3,0,104
388,0,14,112
383,0,12,106
390,0,10,100
385,0,8,107
380,13,6,114
375,5,12,108
388,0,10,102
396,0,8,96
391,13,6,90
407,5,4,84
419,1,3,79
426,0,1,73
433,0,0,67
439,0,0,61
445,0,0,55
451,0,0,49
446,0,11,54
443,0,9,48
441,0,17,52
439,0,15,46
447,0,13,40
442,0,24,47
437,0,22,41
445,0,20,35
440,13,18,42
443,5,16,36
438,18,26,48
433,10,24,42
428,14,34,36
432,6,32,30
427,19,30,24
422,11,28,39
438,3,26,33
433,0,24,43
428,13,35,50
423,5,33,44
431,0,31,38
426,0,42,45
421,0,40,39
429,0,38,33
437,0,36,27
445,0,34,21
453,0,32,15
448,13,30,22
451,5,28,16
464,0,26,10
472,0,24,4
478,0,22,0
480,0,20,0
482,0,18,0
477,6,16,7
485,0,14,1
488,0,12,0
483,7,10,7
478,13,8,14
473,13,14,16
473,5,12,10
468,18,28,22
463,10,26,16
464,2,24,10
474,0,22,4
472,0,28,8
467,0,31,2
471,0,29,0
473,0,27,0
468,7,32,0
463,0,37,0
458,7,42,0
460,0,40,0
462,0,38,0
457,0,36,7
465,0,34,1
460,0,32,8
468,0,30,2
472,0,28,0
474,0,26,0
469,7,31,7
470,0,29,1
473,0,27,0
468,7,32,7
469,0,30,1
464,8,28,8
459,13,26,2
454,22,24,17
449,18,22,15
444,27,37,26
439,19,35,20
442,11,33,14
458,3,31,8
453,16,45,2
449,8,43,0
459,0,41,0
461,0,39,0
456,7,44,0
207,184,11,19
202,176,9,113
218,168,7,107
234,160,5,101
250,152,3,95
263,144,1,92
258,136,20,106
253,129,19,100
268,121,17,94
263,134,36,109
258,126,34,103
253,118,32,97
269,110,30,91
264,102,28,106
259,115,47,100
254,107,45,94
270,99,43,88
265,91,62,103
260,83,60,97
255,96,58,91
271,88,56,85
266,80,75,100
261,72,73,94
277,64,71,88
272,56,90,103
267,48,88,97
262,61,86,112
257,53,84,106
252,66,82,100
268,58,80,94
263,50,99,109
258,42,97,103
274,34,95,97
269,26,114,91
264,39,112,85
279,31,110,80
295,23,108,74
311,15,106,68
306,28,104,83
301,20,102,77
317,12,100,71
333,4,98,65
328,0,113,59
336,0,111,53
331,0,122,47
326,13,120,54
329,5,118,48
342,0,116,42
350,0,114,36
358,0,112,30
353,13,110,24
348,26,129,18
343,18,127,12
338,31,146,6
333,23,144,0
343,15,142,0
353,7,140,0
362,0,138,0
364,0,136,0
359,2,141,7
360,0,139,1
363,0,137,0
365,0,135,0
367,0,133,0
362,7,138,0
364,0,136,0
359,0,134,7
367,0,132,1
362,0,138,0
357,7,143,0
359,0,141,0
354,0,139,7
362,0,137,1
357,8,135,8
365,0,133,2
360,9,131,0
355,16,129,15
356,8,127,9
372,0,125,3
377,0,123,0
372,7,121,7
367,13,132,1
365,5,130,0
372,0,128,0
374,0,126,0
376,0,124,0
378,0,122,0
373,0,127,0
374,0,126,1
376,0,124,0
378,0,122,0
380,0,120,0
382,0,118,0
377,0,123,7
378,0,121,1
373,8,119,0
368,15,132,3
363,7,130,0
358,0,142,14
353,0,140,8
65,0,0,334
172,0,0,328
178,0,0,322
184,0,0,316
179,0,11,310
187,0,9,304
185,0,7,308
180,13,5,302
175,5,3,317
188,0,1,311
195,0,0,305
201,0,0,299
196,0,11,304
193,0,9,298
201,0,7,292
196,0,18,286
191,13,28,293
186,5,26,287
181,0,38,295
176,0,36,289
171,0,46,295
167,0,44,289
175,0,42,283
183,0,40,277
178,0,38,284
186,0,36,278
194,0,34,272
189,13,45,266
184,13,51,260
184,13,49,262
192,5,47,256
205,0,45,250
213,0,43,244
221,0,41,238
229,0,39,232
237,0,37,226
232,13,35,220
227,5,54,214
222,0,70,208
230,0,68,202
225,13,79,209
220,5,77,203
221,7,82,197
216,13,93,191
217,7,93,187
228,0,91,181
223,0,102,184
218,0,100,182
213,0,111,189
208,0,109,183
216,0,107,177
224,0,105,171
232,0,103,165
227,13,114,172
222,5,112,166
230,0,110,160
225,13,121,154
220,13,119,148
215,26,138,142
210,18,136,136
205,31,134,130
221,23,132,124
231,21,136,124
226,13,143,127
233,5,141,121
246,0,139,115
254,0,137,109
262,0,135,103
270,0,133,97
278,0,131,91
273,0,142,98
268,0,140,92
276,0,138,86
271,13,149,93
266,5,147,87
274,0,145,81
269,13,143,75
264,26,162,75
259,18,160,69
254,25,158,63
249,38,156,78
244,30,154,72
239,43,173,87
234,35,171,81
229,27,169,75
224,19,188,90
219,11,186,84
214,24,205,99
209,16,203,93
204,8,201,87
201,19,199,100
196,11,199,94
191,3,218,109
186,0,216,103
189,0,214,97
184,0,212,104
192,0,210,98
187,13,208,92
203,5,206,86
198,0,222,98
0,191,0,262
61,183,0,256
75,175,0,250
89,167,0,244
84,178,19,238
79,172,19,232
74,183,36,226
71,175,34,220
87,167,32,214
82,180,30,218
77,183,39,212
82,175,37,206
77,188,56,215
72,180,54,209
73,172,52,203
89,164,50,197
84,177,48,212
79,169,46,206
74,182,44,221
69,174,42,215
64,187,61,209
59,179,59,203
75,171,57,197
70,163,76,191
65,176,74,185
81,168,72,179
97,160,70,173
113,152,68,167
129,144,66,161
145,136,64,155
161,128,62,149
177,120,60,143
193,112,58,137
188,104,77,152
183,96,75,146
199,88,73,140
194,80,71,155
189,93,69,170
184,85,67,164
200,77,65,158
216,69,63,152
232,61,61,146
248,53,59,140
264,45,57,134
280,37,55,128
275,50,53,122
270,63,51,137
265,55,49,131
260,68,68,146
255,60,66,140
250,52,64,134
245,65,62,149
240,57,60,143
256,49,58,137
251,62,77,131
246,54,75,125
262,46,73,119
277,39,72,113
292,31,70,107
287,44,89,101
282,36,87,95
277,28,85,110
293,20,83,104
309,12,81,98
304,4,100,92
299,0,98,103
294,0,96,110
302,0,94,104
310,0,92,98
318,0,90,92
326,0,88,86
321,0,99,80
329,0,97,74
337,0,95,68
332,0,106,75
327,0,104,69
322,13,102,76
325,5,100,70
320,8,116,82
315,0,114,76
310,0,120,70
318,0,118,64
326,0,116,58
321,13,114,52
316,26,133,46
311,18,131,40
306,10,150,55
301,2,148,49
296,15,146,58
291,13,144,52
289,23,142,64
284,15,143,61
297,7,141,55
312,0,139,49
320,0,137,43
328,0,135,37
336,0,133,31
331,0,144,38
326,0,142,32
321,0,153,26
0,52,351,0
0,44,349,107
0,49,363,117
0,41,361,111
0,33,362,105
16,25,360,99
11,38,362,93
23,30,360,87
39,22,358,81
41,28,370,89
36,20,368,83
31,26,366,91
33,18,364,85
28,31,383,79
23,23,381,73
23,31,379,67
39,23,377,61
34,15,375,76
29,7,373,91
44,0,371,85
39,0,382,79
47,0,380,73
42,0,391,67
50,0,389,61
45,13,400,55
48,5,398,49
43,18,396,61
41,10,394,55
57,2,392,49
52,0,405,53
47,0,406,50
42,0,414,44
50,0,412,38
45,13,423,32
48,5,421,26
43,18,419,20
38,10,438,35
33,2,436,29
28,15,449,38
23,7,447,32
18,0,456,26
26,0,454,20
21,13,465,14
24,5,463,8
28,9,461,11
35,1,459,5
43,0,457,0
38,0,462,0
33,7,467,0
35,0,465,0
30,7,470,7
25,6,468,1
20,14,466,0
15,6,464,15
10,0,481,9
18,0,479,3
23,0,477,0
25,0,475,0
20,0,480,7
15,6,478,1
12,12,488,0
10,4,486,0
5,11,495,11
0,3,493,5
0,9,491,0
10,1,489,0
5,8,487,0
0,15,485,0
10,7,483,0
5,14,495,0
0,7,493,0
9,0,491,0
11,0,489,0
6,0,494,0
8,0,492,0
3,0,497,7
4,0,495,1
0,7,493,7
0,7,499,9
0,0,497,3
5,0,495,0
7,0,493,0
9,0,491,0
11,0,489,0
6,7,494,2
1,7,499,7
0,2,497,1
5,0,495,0
7,0,493,0
2,0,498,0
0,4,496,4
0,0,494,6
8,0,492,0
10,0,490,0
5,7,495,7
6,0,493,1
1,0,499,8
1,0,497,2
5,0,495,0
0,0,500,0
0,253,56,0
201,245,54,0
196,237,52,15
191,229,71,9
207,221,69,3
220,213,67,0
230,205,65,0
225,197,63,15
241,189,61,9
236,181,59,24
231,173,57,39
247,165,55,33
263,157,53,27
279,149,51,21
295,141,49,15
311,133,47,9
327,125,45,3
322,117,61,18
317,109,59,15
333,101,57,9
348,93,56,4
343,85,54,18
359,77,52,12
354,90,71,6
349,82,69,0
344,86,82,0
342,78,80,0
337,70,93,15
338,62,91,9
354,54,89,3
367,46,87,0
362,53,85,15
357,45,83,15
352,43,81,30
362,35,79,24
357,27,98,39
352,19,96,33
368,11,94,27
363,24,92,21
358,37,90,15
353,29,109,30
348,21,107,24
364,13,105,18
380,5,103,12
393,0,101,6
401,0,99,0
403,0,97,0
405,0,95,0
407,0,93,0
409,0,91,0
404,7,96,7
405,0,94,1
400,8,92,8
395,0,103,2
390,9,110,0
385,7,108,0
394,0,106,0
396,0,104,0
391,0,102,7
399,0,100,1
394,0,106,8
389,0,104,7
397,0,102,1
400,0,100,0
402,0,98,0
404,0,96,0
406,0,94,0
408,0,92,0
403,7,97,0
405,0,95,0
407,0,93,0
409,0,91,0
411,0,89,0
406,7,94,7
401,0,98,7
396,0,103,1
395,4,105,4
397,0,103,0
392,0,108,0
387,7,106,7
395,0,104,1
390,8,110,8
385,0,113,7
388,0,111,1
391,0,109,0
393,0,107,0
395,0,105,0
397,0,103,0
392,7,101,7
400,0,99,1
403,0,97,0
405,0,95,0
407,0,93,0
402,7,91,7
397,13,89,14
392,13,87,8
408,5,85,2
417,0,83,0
419,0,81,0
414,7,86,7
178,0,0,241
203,62,62,235
198,54,60,229
193,46,58,223
188,38,57,217
204,30,55,211
220,22,53,205
236,14,51,199
231,27,49,193
247,19,47,187
263,11,45,181
258,24,64,196
253,16,62,190
248,8,60,184
264,0,58,178
272,0,56,172
267,13,54,166
262,15,73,160
268,7,71,154
283,0,69,148
291,0,67,142
286,0,78,136
294,0,76,130
302,0,74,124
310,0,72,118
318,0,70,112
313,13,81,106
308,13,87,100
316,5,85,94
311,0,83,106
319,0,81,100
314,13,92,94
317,5,90,88
330,0,88,82
325,0,99,89
320,0,97,83
315,0,95,90
323,0,93,84
318,13,91,78
313,5,110,72
326,0,108,66
334,0,106,60
342,0,104,54
337,13,102,48
353,5,100,42
348,0,98,54
356,0,96,48
364,0,94,42
359,13,105,36
354,13,111,38
354,5,109,32
349,18,107,26
344,31,105,20
339,23,103,35
334,15,122,50
329,7,120,44
344,0,118,38
352,0,116,32
360,0,114,26
355,0,112,33
350,13,123,27
353,5,121,21
366,0,119,15
374,0,117,9
369,0,128,16
364,0,126,10
372,0,124,4
367,0,133,9
366,0,131,3
361,10,129,0
371,2,127,0
375,0,125,0
377,0,123,0
379,0,121,0
381,0,119,0
376,7,124,3
378,0,122,0
373,0,120,7
381,0,118,1
384,0,116,0
380,0,120,6
375,7,118,0
370,14,130,14
365,6,128,8
372,0,126,2
376,0,124,0
378,0,122,0
373,7,120,7
368,0,118,14
376,0,116,8
384,0,114,2
388,0,112,0
390,0,110,0
385,7,115,7
380,6,119,1
383,0,117,0
378,7,122,0
373,0,120,7
381,0,118,1
376,8,116,0
4,301,73,81
0,354,132,75
0,346,130,69
0,338,128,63
0,330,126,57
3,322,124,51
19,314,122,45
14,306,120,60
9,319,139,59
4,311,137,53
0,303,150,62
0,295,148,57
16,287,146,51
32,279,144,45
48,271,142,39
43,284,140,33
59,276,138,27
54,268,157,42
49,260,155,36
44,252,174,30
60,244,172,24
55,257,170,18
50,270,189,12
45,262,187,6
40,254,206,0
35,246,204,15
30,259,215,9
25,251,221,11
33,243,219,5
28,255,217,20
23,247,215,15
18,260,234,9
13,252,232,3
8,262,230,0
18,254,228,0
13,261,241,0
8,253,239,0
3,245,252,15
4,237,250,9
0,229,268,13
6,221,266,7
1,234,264,1
0,226,274,0
0,228,272,0
10,220,270,0
5,227,283,0
0,219,281,0
10,211,279,0
20,203,277,0
15,195,290,0
10,202,292,15
5,194,292,9
0,186,311,3
0,178,322,0
0,170,330,10
6,162,328,4
20,154,326,0
30,146,324,0
25,138,322,15
41,130,320,9
57,122,318,3
70,114,316,0
65,121,314,0
75,113,312,0
70,105,310,15
65,118,308,9
60,131,306,24
55,123,304,18
50,115,323,33
45,107,321,27
40,120,319,21
56,112,317,15
72,104,315,9
88,96,313,3
101,88,311,0
111,80,309,0
106,72,322,15
101,64,326,15
96,71,324,24
97,63,322,18
113,55,320,12
129,47,318,6
127,39,316,18
143,31,314,12
159,23,312,6
175,15,310,0
170,7,323,0
179,0,321,0
181,0,319,0
183,0,317,0
185,0,315,0
180,0,320,0
182,0,318,0
177,7,316,0
172,14,328,14
167,6,326,8
162,0,336,14
157,0,335,8
165,0,333,2
160,9,331,0
295,177,0,0
290,169,0,41
304,161,0,35
318,153,0,29
313,164,19,23
310,156,17,17
305,148,15,32
321,140,13,26
316,132,32,20
332,124,30,14
329,135,47,8
324,129,47,4
319,121,45,15
314,134,43,9
309,134,62,24
304,126,60,18
312,118,58,12
328,110,56,6
344,102,54,0
339,94,67,0
349,86,65,0
359,78,63,0
369,70,61,0
379,62,59,0
374,54,72,15
375,46,70,9
380,38,68,14
396,30,66,8
412,22,64,2
424,14,62,0
419,21,60,15
420,13,58,9
415,5,77,24
410,0,75,18
415,0,73,12
423,0,71,6
418,1,82,13
413,0,80,7
421,0,78,1
424,0,76,0
419,0,81,7
414,6,79,7
409,13,90,1
407,5,88,0
402,0,98,12
397,0,97,7
404,0,95,1
399,0,101,0
394,4,106,7
389,0,110,1
392,0,108,0
394,0,106,0
396,0,104,0
398,0,102,0
393,7,107,0
395,0,105,0
397,0,103,0
392,0,101,7
400,0,99,1
395,8,105,8
395,0,103,2
399,0,101,0
394,0,106,7
389,6,110,1
392,0,108,0
394,0,106,0
396,0,104,0
391,0,102,7
399,0,100,1
394,8,98,7
389,14,96,1
400,6,94,0
395,13,105,13
390,5,103,7
398,0,101,1
401,0,99,0
403,0,97,0
405,0,95,0
400,7,100,7
395,6,104,3
390,0,110,8
385,5,113,2
389,0,111,0
384,7,109,7
379,13,107,14
374,5,105,16
369,0,121,28
364,0,119,22
367,0,117,16
362,13,115,10
357,26,113,4
371,18,111,0
366,10,124,15
361,2,122,15
356,0,135,24
351,0,133,18
357,0,131,12
352,0,142,19
347,0,140,13
355,0,138,7
38,0,394,0
33,0,392,75
28,0,403,69
36,0,401,63
44,0,399,57
52,0,397,51
47,13,395,58
42,13,401,60
42,5,399,54
37,18,397,48
53,10,395,42
48,2,414,36
43,0,427,45
38,0,425,39
44,0,423,33
52,0,421,27
47,13,432,34
42,5,430,28
50,0,428,22
45,13,439,29
40,5,437,23
48,0,435,17
56,0,433,11
51,13,444,18
46,5,442,12
54,0,440,6
62,0,438,0
57,7,443,0
59,0,441,0
61,0,439,0
56,0,444,7
57,0,442,1
52,0,448,8
52,0,446,2
56,0,444,0
58,0,442,0
53,7,440,7
61,0,438,1
56,8,444,8
56,0,442,2
60,0,440,0
55,7,445,2
57,0,443,0
59,0,441,0
54,0,439,7
49,13,450,1
47,5,448,0
42,0,446,12
37,0,457,19
32,0,455,13
27,13,453,7
43,5,451,1
38,0,449,13
